session,headline,bar_ix,decided_label,prob_positive,prob_negative,prob_neutral,linear_score,polarity_score,cluster
136,Ervan Capital,46,positive,0.8347192406654358,0.007936481386423111,0.1573442667722702,0.8267827592790127,0.9811631686124924,3
137,Frelex Outlets,4,negative,0.008931907825171947,0.9753848314285278,0.01568332128226757,-0.9664529236033559,-0.9818515565977882,2
137,Talvep Computing,8,negative,0.011096805334091187,0.9554725885391235,0.033430565148591995,-0.9443757832050323,-0.977038780882263,4
137,Frelex Outlets,18,positive,0.9512982368469238,0.020029747858643532,0.028671924024820328,0.9312684889882803,0.9587580124254445,2
137,Joval Brands,20,negative,0.0563555508852005,0.9292848706245422,0.014359508641064167,-0.8729293197393417,-0.8856468340823482,2
137,Frelex Outlets,23,negative,0.0071244994178414345,0.9670063257217407,0.025869108736515045,-0.9598818263038993,-0.9853726014480512,2
137,Joval Brands,30,neutral,0.1922382116317749,0.008308297023177147,0.7994534969329834,0.18392991460859776,0.9171434343337923,2
137,Frelex Outlets,31,negative,0.008766582235693932,0.975416362285614,0.015817025676369667,-0.9666497800499201,-0.98218505456615,2
137,Frelex Outlets,38,positive,0.9529655575752258,0.016776222735643387,0.03025822341442108,0.9361893348395824,0.9654006384813785,2
137,Frelex Outlets,43,negative,0.023176778107881546,0.6012973785400391,0.3755258321762085,-0.5781206004321575,-0.9257718567724987,2
137,Halvav Brands,46,positive,0.9448889493942261,0.011618674732744694,0.043492335826158524,0.9332702746614814,0.9757060478609308,2
137,Joval Brands,46,negative,0.008310055360198021,0.9747402667999268,0.016949674114584923,-0.9664302114397287,-0.9830933256122953,2
138,Strynal Industries,4,neutral,0.08910278975963593,0.011580565944314003,0.899316668510437,0.07752222381532192,0.7699606603628525,1
138,Nolvol Resources,4,positive,0.9375547766685486,0.010593937709927559,0.05185139924287796,0.926960838958621,0.977653424957289,1
138,Strynal Industries,27,positive,0.9271270036697388,0.00990984495729208,0.06296318024396896,0.9172171587124467,0.9788485469675253,1
138,Nolvol Resources,42,negative,0.020998694002628326,0.9690567851066589,0.009944570250809193,-0.9480580911040306,-0.9575807721395363,1
138,Strynal Industries,43,negative,0.023591335862874985,0.7029567360877991,0.27345192432403564,-0.6793654002249241,-0.9350591179271448,1
138,Nolvol Resources,46,positive,0.9227330684661865,0.00912604108452797,0.0681408941745758,0.9136070273816586,0.980413258868855,1
139,Plevep Power,10,negative,0.010001800023019314,0.9742600321769714,0.015738138929009438,-0.9642582321539521,-0.9796765450296862,1
139,Halvax Networks,12,positive,0.9281930923461914,0.00942170899361372,0.062385283410549164,0.9187713833525777,0.9799028140978535,4
139,Kelvik Power,17,positive,0.638532280921936,0.014761455357074738,0.3467063009738922,0.6237708255648613,0.9548091309781824,1
139,Kelvik Power,19,positive,0.9374105930328369,0.010532335378229618,0.05205708369612694,0.9268782576546073,0.9777785443586291,1
139,Kelvik Power,19,neutral,0.03930101543664932,0.46151667833328247,0.4991823732852936,-0.42221566289663315,-0.843052606379239,1
139,Kelvik Power,20,positive,0.9418745636940002,0.010544279590249062,0.047581225633621216,0.9313302841037512,0.9778578927673923,1
139,Halvax Networks,38,neutral,0.3041056990623474,0.009446199052035809,0.6864480972290039,0.2946595000103116,0.9397471386477563,4
139,Halvax Networks,40,negative,0.01168735884130001,0.9561163187026978,0.03219626471400261,-0.9444289598613977,-0.9758476649750227,4
139,Orevex Renewables,44,neutral,0.21047000586986542,0.009992039762437344,0.7795379757881165,0.20047796610742807,0.9093536468968507,1
139,Kelvik Power,44,neutral,0.019877847284078598,0.04586774855852127,0.9342544078826904,-0.025989901274442673,-0.395310142771455,1
139,Halvax Networks,45,positive,0.9421137571334839,0.011265305802226067,0.04662086442112923,0.9308484513312578,0.9763676239003592,4
139,Plevep Power,49,neutral,0.20575149357318878,0.015321711078286171,0.7789267301559448,0.1904297824949026,0.8613878915526193,1
140,Pleven Trading,5,negative,0.007562345825135708,0.9697437286376953,0.02269389107823372,-0.9621813828125596,-0.9845240984068285,2
140,Calvos Genomics,12,negative,0.012251983396708965,0.9358967542648315,0.051851291209459305,-0.9236447708681226,-0.9741559875637138,0
140,Yorvov Pharmaceuticals,31,negative,0.008599950931966305,0.9750813245773315,0.016318796202540398,-0.9664813736453652,-0.9825147603449683,0
140,Pleven Trading,33,positive,0.9497517347335815,0.019796811044216156,0.03045147843658924,0.9299549236893654,0.959162825605775,2
140,Pleven Trading,40,neutral,0.11447121948003769,0.011676979251205921,0.8738517761230469,0.10279424022883177,0.814868864144181,2
140,Yorvov Pharmaceuticals,49,negative,0.014063393697142601,0.8935665488243103,0.09237002581357956,-0.8795031551271677,-0.9690107310858895,0
141,Ixenis Outlets,3,positive,0.9517171382904053,0.013590301387012005,0.03469265252351761,0.9381268369033933,0.9718425419419231,2
141,Ixenis Outlets,7,neutral,0.18412840366363525,0.012236879207193851,0.8036347031593323,0.1718915244564414,0.8753661597816508,2
141,Jorval Trading,8,neutral,0.05514047294855118,0.03259626403450966,0.9122632145881653,0.02254420891404152,0.2569528960421812,2
141,Wyrnor Solutions,9,positive,0.9457853436470032,0.011319097131490707,0.042895570397377014,0.9344662465155125,0.9763472048871542,1
141,Jorval Trading,12,positive,0.9443846344947815,0.012967357411980629,0.042647987604141235,0.9314172770828009,0.9729099474215154,2
141,Wyrnor Solutions,15,neutral,0.08088281750679016,0.013678263872861862,0.9054388999938965,0.0672045536339283,0.7106999194881213,1
141,Ixenis Outlets,29,positive,0.6703934669494629,0.00989996176213026,0.319706529378891,0.6604935051873326,0.9708950231480927,2
141,Pleven Trading,36,negative,0.00966564379632473,0.8912695646286011,0.09906471520662308,-0.8816039208322763,-0.9785430867942337,2
141,Pleven Trading,38,positive,0.9492011666297913,0.01639322005212307,0.03440554812550545,0.9328079465776682,0.9660453276007994,2
141,Ixenis Outlets,40,positive,0.9377734065055847,0.01155396644026041,0.050672613084316254,0.9262194400653243,0.9756586247118594,2
141,Ixenis Outlets,42,neutral,0.03899741917848587,0.018648210912942886,0.9423543810844421,0.020349208265542984,0.3530052127153948,2
141,Wyrnor Solutions,44,neutral,0.270578533411026,0.007586787920445204,0.7218347191810608,0.2629917454905808,0.9454512276594669,1
142,Varvov Retail,5,positive,0.9066629409790039,0.008577589876949787,0.08475945889949799,0.8980853511020541,0.9812560959039787,2
142,Zelvel Capital,9,positive,0.931367814540863,0.012481925077736378,0.05615021288394928,0.9188858894631267,0.9735510324565948,3
142,Holtar Stores,14,negative,0.007742038927972317,0.9747081995010376,0.01754971593618393,-0.9669661605730653,-0.9842393250726431,2
142,Arnik Commerce,29,positive,0.917837917804718,0.011193455196917057,0.07096859067678452,0.906644462607801,0.9759029543884976,2
142,Arnik Commerce,33,negative,0.007791138254106045,0.9568324089050293,0.03537650778889656,-0.9490412706509233,-0.9838462605044747,2
142,Arnik Commerce,40,positive,0.6883983612060547,0.011989413760602474,0.29961225390434265,0.6764089474454522,0.9657634965314608,2
143,Jorvyl Securities,7,positive,0.9334880113601685,0.012174524366855621,0.05433747172355652,0.9213134869933128,0.9742518617497694,3
143,Jorvyl Securities,10,negative,0.015096316114068031,0.9579672813415527,0.026936400681734085,-0.9428709652274847,-0.968971572591909,3
143,Plevyl Advisors,10,neutral,0.15172995626926422,0.010690007358789444,0.8375800848007202,0.14103994891047478,0.8683658393440749,3
143,Halven Investments,15,positive,0.9562018513679504,0.021048180758953094,0.02275003492832184,0.9351536706089973,0.9569236519918954,3
143,Jorvyl Securities,18,positive,0.9457099437713623,0.012378512881696224,0.0419115275144577,0.9333314308896661,0.9741599780629469,3
143,Jorvyl Securities,26,positive,0.9516991972923279,0.01478608325123787,0.03351462259888649,0.93691311404109,0.9694023612493651,3
144,Orevex Renewables,1,positive,0.9089535474777222,0.017589932307600975,0.07345649600028992,0.8913636151701212,0.9620310688653445,1
144,Zrovex Industries,5,positive,0.6714603900909424,0.009536951780319214,0.3190026581287384,0.6619234383106232,0.9719912202884406,1
144,Zrovex Industries,12,neutral,0.017820781096816063,0.06785845756530762,0.9143207669258118,-0.050037676468491554,-0.5840116773423208,1
144,Kelvik Power,16,positive,0.9219986200332642,0.05052971467375755,0.02747160755097866,0.8714689053595066,0.8960858757148238,1
144,Orevex Renewables,18,negative,0.021980803459882736,0.6322920322418213,0.3457271456718445,-0.6103112287819386,-0.9328084470977229,1
144,Ulvon Renewables,18,positive,0.9504231810569763,0.014011838473379612,0.03556501865386963,0.9364113425835967,0.9709429071423095,1
144,Ulvon Renewables,19,neutral,0.11014537513256073,0.011983386240899563,0.8778712153434753,0.09816198889166117,0.803758156424196,1
144,Zrovex Industries,23,positive,0.5577268600463867,0.014844696968793869,0.42742839455604553,0.5428821630775928,0.9481472760531348,1
144,Orevex Renewables,29,neutral,0.1017831340432167,0.013828931376338005,0.8843879699707031,0.0879542026668787,0.7607700942537782,1
144,Kelvik Power,32,positive,0.9495298266410828,0.012029457837343216,0.03844074159860611,0.9375003688037395,0.9749792685297446,1
144,Zrovex Industries,34,positive,0.8012129068374634,0.011728026904165745,0.18705904483795166,0.7894848799332976,0.9711466678501233,1
144,Orevex Renewables,34,neutral,0.20572970807552338,0.008233405649662018,0.7860369086265564,0.19749630242586136,0.9230390138951098,1
144,Orevex Renewables,34,positive,0.9539216756820679,0.014846576377749443,0.03123168833553791,0.9390750993043184,0.9693495800861411,1
144,Kelvik Power,34,positive,0.9376384615898132,0.01053569931536913,0.051825862377882004,0.9271027622744441,0.9777768679243494,1
144,Kelvik Power,39,neutral,0.22235141694545746,0.01077719870954752,0.7668713927268982,0.21157421823590994,0.9075428888638228,1
144,Kelvik Power,40,positive,0.9516193270683289,0.014805461280047894,0.03357524424791336,0.936813865788281,0.9693603435192704,1
144,Ulvon Renewables,40,negative,0.06290169060230255,0.6298890709877014,0.3072092831134796,-0.5669873803853989,-0.8184107107111416,1
145,Myrnep Technologies,23,positive,0.9545294642448425,0.016942065209150314,0.028528518974781036,0.9375873990356922,0.9651208189266589,4
145,Myrnep Technologies,25,positive,0.9576924443244934,0.01959807425737381,0.022709567099809647,0.9380943700671196,0.9598930423150758,4
145,Nolvis Devices,27,negative,0.008117238990962505,0.9747951030731201,0.017087623476982117,-0.9666778640821576,-0.9834832891290016,4
145,Nolvis Devices,40,positive,0.9374691247940063,0.010393391363322735,0.052137453109025955,0.9270757334306836,0.9780698325438739,4
145,Volval Devices,48,neutral,0.032898206263780594,0.1856716126203537,0.781430184841156,-0.1527734063565731,-0.6989684414689987,4
146,Myrnep Technologies,0,negative,0.013830880634486675,0.9359130263328552,0.05025614798069,-0.9220821456983685,-0.9708745041300918,4
146,Dralol Computing,1,positive,0.6968845725059509,0.009239437989890575,0.2938759922981262,0.6876451345160604,0.973830550046534,4
146,Relvan Software,7,positive,0.9466543197631836,0.012207383289933205,0.041138242930173874,0.9344469364732504,0.9745377592236034,4
146,Relvan Software,8,negative,0.012044606730341911,0.8973211050033569,0.09063436090946198,-0.885276498273015,-0.9735098716353976,4
146,Relvos Biosciences,15,neutral,0.2260361909866333,0.01269456185400486,0.7612692713737488,0.21334162913262844,0.8936495432634627,0
146,Myrnep Technologies,15,positive,0.9318300485610962,0.009601867757737637,0.058568086475133896,0.9222281808033586,0.9796015663350709,4
146,Dralol Computing,21,negative,0.031400904059410095,0.939594566822052,0.029004588723182678,-0.9081936627626419,-0.9353222430614105,4
146,Myrnep Technologies,38,neutral,0.016276750713586807,0.08134810626506805,0.9023751020431519,-0.06507135555148125,-0.6665449445847976,4
146,Dralol Computing,43,negative,0.008637219667434692,0.9566527605056763,0.03471002355217934,-0.9480155408382416,-0.982104403161964,4
146,Relvan Software,46,negative,0.039186008274555206,0.9494878053665161,0.011326088570058346,-0.9103017970919609,-0.9207301575216063,4
147,Orevex Renewables,2,positive,0.8414441347122192,0.011872461065649986,0.1466834396123886,0.8295716736465693,0.9721733724376616,1
147,Crevol Retail,2,neutral,0.06171609088778496,0.0289328433573246,0.9093510508537292,0.03278324753046036,0.36165066298700943,2
147,Frelex Outlets,2,positive,0.934104323387146,0.01103923562914133,0.054856471717357635,0.9230650877580047,0.9766400860225909,2
147,Frelex Outlets,4,positive,0.9561452269554138,0.02144402451813221,0.022410796955227852,0.9347012024372816,0.9561287627418705,2
147,Talvyn Goods,8,negative,0.03643367439508438,0.9283145666122437,0.035251736640930176,-0.8918808922171593,-0.9244700880319249,2
147,Crevol Retail,9,positive,0.5119743943214417,0.011204712092876434,0.4768208861351013,0.5007696822285652,0.9571668194158099,2
147,Frelex Outlets,11,positive,0.7445665597915649,0.00915280170738697,0.24628067016601562,0.735413758084178,0.9757129704694307,2
147,Orevex Renewables,26,negative,0.01719610206782818,0.9610224366188049,0.021781492978334427,-0.9438263345509768,-0.9648420023334727,1
147,Crevol Retail,28,positive,0.9565699696540833,0.020704235881567,0.022725757211446762,0.9358657337725163,0.9576286036342622,2
147,Frelex Outlets,33,neutral,0.42873090505599976,0.015140766277909279,0.5561282634735107,0.4135901387780905,0.9317786300788331,2
147,Orevex Renewables,33,neutral,0.27497854828834534,0.012357965111732483,0.712663471698761,0.26262058317661285,0.913982630174697,1
147,Frelex Outlets,46,neutral,0.3811913728713989,0.024066297337412834,0.5947423577308655,0.3571250755339861,0.8812296494443778,2
148,Jorval Trading,3,negative,0.008748053573071957,0.9616215229034424,0.029630417004227638,-0.9528734693303704,-0.9819696448113684,2
148,Nolvav Commerce,8,positive,0.9566654562950134,0.01988080143928528,0.0234537310898304,0.9367846548557281,0.9592834404689589,2
148,Nolvav Commerce,9,negative,0.00949816033244133,0.9306999444961548,0.059801943600177765,-0.9212017841637135,-0.9797954053011613,2
148,Talvyn Goods,18,positive,0.9425879120826721,0.011299408972263336,0.04611269012093544,0.9312885031104088,0.9763087123373833,2
148,Jorval Trading,19,negative,0.0088303592056036,0.9753766655921936,0.015793057158589363,-0.96654630638659,-0.9820558897180282,2
148,Frelol Software,21,neutral,0.2221614420413971,0.009292623028159142,0.768545925617218,0.21286881901323795,0.9197022226832123,4
148,Jorval Trading,21,positive,0.9069789052009583,0.007470443844795227,0.08555059134960175,0.899508461356163,0.9836613272360653,2
148,Frelol Software,40,positive,0.5940539240837097,0.017281977459788322,0.3886641561985016,0.5767719466239214,0.9434615965203887,4
148,Talvyn Goods,43,negative,0.02345159649848938,0.9493162035942078,0.027232209220528603,-0.9258646070957184,-0.9517837720941288,2
148,Frelol Software,46,negative,0.01011490449309349,0.9595527648925781,0.030332300812005997,-0.9494378603994846,-0.9791373780894017,4
149,Orevar Marketplace,2,negative,0.01598101481795311,0.9096126556396484,0.07440634816884995,-0.8936316408216953,-0.9654686158500055,2
149,Varvov Retail,3,neutral,0.0665828287601471,0.012313416227698326,0.9211037755012512,0.05426941253244877,0.6878579817449032,2
149,Varvov Retail,9,negative,0.016351081430912018,0.9620413184165955,0.021607564762234688,-0.9456902369856834,-0.9665756154345674,2
149,Nerven Grid,9,neutral,0.16012339293956757,0.02233651466667652,0.8175401091575623,0.13778687827289104,0.755162486517741,1
149,Varvov Retail,9,negative,0.02647506445646286,0.6653259992599487,0.3081989288330078,-0.6388509348034859,-0.9234604677362973,2
149,Joval Brands,12,positive,0.9181099534034729,0.009774800390005112,0.07211525738239288,0.9083351530134678,0.9789310022834017,2
149,Joval Brands,15,neutral,0.024725647643208504,0.20567826926708221,0.7695960998535156,-0.1809526216238737,-0.7853712873681636,2
149,Nerven Grid,20,neutral,0.11596068739891052,0.0099937804043293,0.8740454912185669,0.10596690699458122,0.8413112134998383,1
149,Varvov Retail,20,neutral,0.051383696496486664,0.028435152024030685,0.920181155204773,0.02294854447245598,0.28750783317864137,2
149,Joval Brands,21,negative,0.013075687922537327,0.9435380697250366,0.04338621348142624,-0.9304623818024993,-0.9726625541304711,2
149,Varvov Retail,25,positive,0.7149246335029602,0.014881066977977753,0.27019432187080383,0.7000435665249825,0.9592190977741589,2
149,Varvov Retail,37,positive,0.9428355693817139,0.011437974870204926,0.04572649672627449,0.9313975945115089,0.9760278896399975,2
149,Nerven Grid,40,positive,0.9418436884880066,0.011483369395136833,0.04667293280363083,0.9303603190928698,0.9759088556479452,1
149,Varvov Retail,44,positive,0.9522277116775513,0.015997137874364853,0.031775202602148056,0.9362305738031864,0.9669557368513192,2
150,Crevol Retail,2,negative,0.05603810027241707,0.9322840571403503,0.01167778018862009,-0.8762459568679333,-0.8865995256801416,2
150,Crevol Retail,2,neutral,0.055401213467121124,0.06933838129043579,0.8752604126930237,-0.013937167823314667,-0.11173010252817284,2
150,Orevov Solutions,2,neutral,0.10561034083366394,0.010856153443455696,0.8835334777832031,0.09475418739020824,0.8135746436324948,1
150,Orevov Solutions,2,negative,0.012224017642438412,0.896837592124939,0.09093837440013885,-0.8846135744825006,-0.9731062933520653,1
150,Crevol Retail,3,neutral,0.25192683935165405,0.008759548887610435,0.7393136024475098,0.24316729046404362,0.9327962659410598,2
150,Orevar Marketplace,5,negative,0.01280444860458374,0.9627211093902588,0.02447439357638359,-0.949916660785675,-0.9737486137876754,2
150,Orevov Solutions,14,negative,0.01414655800908804,0.9756877422332764,0.010165714658796787,-0.9615411842241883,-0.9714163097978473,1
150,Orevov Solutions,17,neutral,0.1283608376979828,0.011345110833644867,0.8602941036224365,0.11701572686433792,0.8375858526901679,1
150,Nolvav Commerce,17,negative,0.018341390416026115,0.9374515414237976,0.04420708119869232,-0.9191101510077715,-0.9616205764118161,2
150,Orevar Marketplace,21,neutral,0.044176023453474045,0.022366153076291084,0.9334577918052673,0.02180987037718296,0.3277600942263595,2
150,Orevov Solutions,29,neutral,0.1902759075164795,0.010349364019930363,0.7993746995925903,0.17992654349654913,0.8968289050617774,1
150,Crevol Retail,33,negative,0.007650977931916714,0.9693211317062378,0.023027945309877396,-0.9616701537743211,-0.9843373657270132,2
151,Crevol Retail,3,neutral,0.1236628070473671,0.03317105770111084,0.843166172504425,0.09049174934625626,0.57699112952672,2
151,Myrnon Therapeutics,8,negative,0.014295653440058231,0.9608756899833679,0.02482875995337963,-0.9465800365433097,-0.9706807341667518,0
151,Yorvov Pharmaceuticals,11,neutral,0.20637550950050354,0.027150556445121765,0.7664739489555359,0.17922495305538177,0.7674730080437354,0
151,Yorvov Pharmaceuticals,13,positive,0.9124127626419067,0.012396994978189468,0.0751902386546135,0.9000157676637173,0.9731901715728283,0
151,Yorvov Pharmaceuticals,14,neutral,0.1918383687734604,0.02691895142197609,0.7812426686286926,0.1649194173514843,0.7538921049602096,0
151,Calvis Sciences,15,neutral,0.02946387231349945,0.4196418225765228,0.5508942604064941,-0.3901779502630234,-0.8687886923584481,0
151,Myrnon Therapeutics,21,negative,0.009170814417302608,0.9744097590446472,0.016419338062405586,-0.9652389446273446,-0.9813521837347808,0
151,Myrnon Therapeutics,21,negative,0.008591504767537117,0.9032144546508789,0.08819402754306793,-0.8946229498833418,-0.9811549701570396,0
151,Crevol Retail,29,positive,0.9512269496917725,0.016272153705358505,0.032500870525836945,0.934954795986414,0.966362440789032,2
151,Myrnon Therapeutics,30,neutral,0.06473065912723541,0.03989783301949501,0.8953714370727539,0.024832826107740402,0.23734286293232745,0
151,Yorvov Pharmaceuticals,34,neutral,0.28240108489990234,0.008829794824123383,0.7087690830230713,0.27357129007577896,0.9393622317649025,0
151,Crevol Retail,35,positive,0.9413214921951294,0.012159180827438831,0.046519309282302856,0.9291623113676906,0.9744951698367595,2
151,Calvis Sciences,35,positive,0.7665573358535767,0.00818256288766861,0.22526003420352936,0.758374772965908,0.9788766181000838,0
151,Myrnon Therapeutics,49,neutral,0.030946403741836548,0.06481006741523743,0.9042435884475708,-0.03386366367340088,-0.3536436014252141,0
152,Jorval Trading,6,positive,0.9419753551483154,0.011662277393043041,0.04636227712035179,0.9303130777552724,0.9755414898010372,2
152,Xelvol Biotech,14,positive,0.9538508653640747,0.01604544185101986,0.030103759840130806,0.9378054235130548,0.9669130767585901,0
152,Jorval Trading,16,positive,0.9202629327774048,0.008447722531855106,0.07128936052322388,0.9118152102455497,0.9818076319584256,2
152,Xelvol Biotech,34,negative,0.017476065084338188,0.9732147455215454,0.009309116750955582,-0.9557386804372072,-0.9647194354088943,0
152,Jorval Trading,36,neutral,0.1165543794631958,0.016359878703951836,0.8670857548713684,0.10019450075924397,0.7538280797490914,2
152,Grevel Diagnostics,42,neutral,0.0360381081700325,0.1484191119670868,0.8155428171157837,-0.11238100379705429,-0.609252395239729,0
152,Calvis Sciences,47,negative,0.028533445671200752,0.9499945044517517,0.021472107619047165,-0.921461058780551,-0.9416808765892565,0
152,Xelvol Biotech,49,negative,0.00841367244720459,0.9754118323326111,0.016174491494894028,-0.9669981598854065,-0.9828960056477991,0
153,Holtar Stores,10,neutral,0.3511764705181122,0.008101478219032288,0.6407220363616943,0.3430749922990799,0.954901330710891,2
153,Varvov Retail,11,neutral,0.43669965863227844,0.011733969673514366,0.5515663623809814,0.4249656889587641,0.9476668590101978,2
153,Varvov Retail,11,neutral,0.019093409180641174,0.034284744411706924,0.9466218948364258,-0.01519133523106575,-0.2845983595177243,2
153,Varvov Retail,13,positive,0.7941924929618835,0.008194251917302608,0.19761326909065247,0.7859982410445809,0.9795753046535582,2
153,Arnik Commerce,16,positive,0.9485510587692261,0.013124015182256699,0.03832482919096947,0.9354270435869694,0.9727059252670788,2
153,Holtar Stores,17,positive,0.9348829984664917,0.01069161482155323,0.05442538484930992,0.9241913836449385,0.9773859933208903,2
153,Arnik Commerce,24,neutral,0.14456045627593994,0.012096504680812359,0.8433430790901184,0.13246395159512758,0.8455669632588458,2
153,Holtar Stores,28,negative,0.011280039325356483,0.9565935730934143,0.03212643414735794,-0.9453135337680578,-0.976691089272467,2
153,Varvov Retail,32,neutral,0.22317324578762054,0.008427023887634277,0.7683997750282288,0.21474622189998627,0.9272278537234485,2
153,Varvov Retail,37,positive,0.953301727771759,0.01711590774357319,0.029582422226667404,0.9361858200281858,0.9647246554482777,2
153,Varvov Retail,44,negative,0.028022946789860725,0.9481117129325867,0.02386533096432686,-0.920088766142726,-0.9425838495087949,2
154,Ixenis Outlets,9,positive,0.9520189166069031,0.014496522024273872,0.033484626561403275,0.9375223945826292,0.9700025019159431,2
154,Nolvis Devices,10,positive,0.9187922477722168,0.009215001948177814,0.07199282199144363,0.909577245824039,0.9801402361004736,4
154,Ixenis Outlets,23,positive,0.6609614491462708,0.009339824318885803,0.32969874143600464,0.651621624827385,0.9721324569274072,2
154,Ixenis Outlets,29,negative,0.0085346270352602,0.9747896790504456,0.016675690189003944,-0.9662550520151854,-0.9826412761817016,2
154,Nolvis Devices,34,negative,0.02568317949771881,0.9066104292869568,0.06770642101764679,-0.880927249789238,-0.9449032370743148,4
154,Nolvis Devices,48,negative,0.02204255945980549,0.690889298915863,0.28706812858581543,-0.6688467394560575,-0.9381636276456808,4
154,Ixenis Outlets,49,neutral,0.27389276027679443,0.017447886988520622,0.7086593508720398,0.2564448732882738,0.8802234594286248,2
155,Crevol Retail,8,neutral,0.28687915205955505,0.013207719661295414,0.6999131441116333,0.27367143239825964,0.9119740224452828,2
155,Orevex Renewables,13,positive,0.9460632801055908,0.011652756482362747,0.04228396713733673,0.9344105236232281,0.9756655281419101,1
155,Crevol Retail,15,positive,0.9442018270492554,0.011920925229787827,0.043877240270376205,0.9322809018194675,0.9750640266871492,2
155,Wyrnor Solutions,17,negative,0.009838636964559555,0.9656349420547485,0.024526413530111313,-0.955796305090189,-0.9798279775770764,1
155,Crevol Retail,20,neutral,0.024050870910286903,0.10486093163490295,0.8710882067680359,-0.08081006072461605,-0.6268631614969857,2
155,Orevex Renewables,23,negative,0.011417687870562077,0.9530133008956909,0.035569023340940475,-0.9415956130251288,-0.9763224357331584,1
155,Orevex Renewables,31,negative,0.20738303661346436,0.7252734303474426,0.06734348833560944,-0.5178903937339783,-0.5552852647516149,1
155,Wyrnor Solutions,48,positive,0.8761544227600098,0.009975454770028591,0.11387015879154205,0.8661789679899812,0.9774853426981236,1
155,Wyrnor Solutions,49,negative,0.011408797465264797,0.9507713317871094,0.037819888442754745,-0.9393625343218446,-0.9762855257418955,1
156,Talvep Computing,12,neutral,0.09398482739925385,0.018580973148345947,0.8874342441558838,0.0754038542509079,0.6698646766089298,4
156,Volval Devices,18,neutral,0.14632557332515717,0.009606645442545414,0.8440677523612976,0.13671892788261175,0.876784336721984,4
156,Halvax Networks,20,positive,0.9532229900360107,0.01705547608435154,0.02972150221467018,0.9361675139516592,0.9648441614190005,4
156,Talvep Computing,29,negative,0.0076594362035393715,0.9623712301254272,0.029969347640872,-0.9547117939218879,-0.9842078462846333,4
156,Halvax Networks,31,neutral,0.11041101068258286,0.010367127135396004,0.8792218565940857,0.10004388354718685,0.8283277464472276,4
156,Dralol Computing,35,neutral,0.20886148512363434,0.00912521779537201,0.7820132970809937,0.19973626732826233,0.9162772946118538,4
156,Halvax Networks,46,positive,0.9567086696624756,0.020888183265924454,0.022403089329600334,0.9358204863965511,0.9572662623002788,4
157,Frelex Outlets,8,negative,0.00990230217576027,0.9744617342948914,0.015635959804058075,-0.9645594321191311,-0.9798808117752769,2
157,Zelvix Therapeutics,8,positive,0.9503234624862671,0.013528265058994293,0.03614826127886772,0.9367951974272728,0.9719287414062898,0
157,Relvos Biosciences,22,negative,0.011918289586901665,0.9559556245803833,0.03212606534361839,-0.9440373349934816,-0.9753722258650979,0
158,Kelvik Power,0,positive,0.9489997029304504,0.012540649622678757,0.0384596511721611,0.9364590533077717,0.9739154990711769,1
158,Plevik Energy,1,negative,0.007546961307525635,0.967228353023529,0.02522466331720352,-0.9596813917160034,-0.9845154843606959,1
158,Plevik Energy,13,positive,0.9377822875976562,0.01037533488124609,0.051842398941516876,0.9274069527164102,0.978114745640756,1
158,Relvon Fuels,22,neutral,0.2504757046699524,0.008593026548624039,0.7409313321113586,0.24188267812132835,0.9336621831972057,1
158,Plevik Energy,24,neutral,0.3862544894218445,0.008379180915653706,0.6053663492202759,0.3778753085061908,0.9575343817609132,1
158,Orevar Marketplace,25,neutral,0.2071930319070816,0.00893768947571516,0.7838693261146545,0.19825534243136644,0.9172936648970682,2
158,Orevar Marketplace,27,positive,0.9508853554725647,0.012672988697886467,0.0364416167140007,0.9382123667746782,0.9736954399047945,2
158,Kelvik Power,37,neutral,0.055454373359680176,0.027649110183119774,0.9168964624404907,0.027805263176560402,0.33458600839102165,1
158,Plevik Energy,37,negative,0.022460130974650383,0.9513788819313049,0.02616107277572155,-0.9289187509566545,-0.9538730094934985,1
158,Plevik Energy,42,positive,0.9525842070579529,0.017925696447491646,0.0294900294393301,0.9346585106104612,0.9630592189440328,1
158,Orevar Marketplace,42,negative,0.022278742864727974,0.663064181804657,0.3146570324897766,-0.640785438939929,-0.9349851219578346,2
158,Kelvik Power,44,negative,0.0250849686563015,0.6696994304656982,0.3052155673503876,-0.6446144618093967,-0.9277906379248103,1
159,Plevum Partners,0,neutral,0.1797378957271576,0.01100289635360241,0.8092592358589172,0.16873499937355518,0.884629851057149,3
159,Zelval Energy,0,positive,0.931495189666748,0.016833122819662094,0.051671676337718964,0.914662066847086,0.9644993762597318,1
159,Talvix Holdings,1,negative,0.060828786343336105,0.9252353310585022,0.013935897499322891,-0.8644065447151661,-0.8766230598839267,3
159,Krevan Investments,15,negative,0.008393371477723122,0.9013184905052185,0.0902881845831871,-0.8929251190274954,-0.9815471858304644,3
159,Zelval Energy,18,positive,0.9372928738594055,0.010198620148003101,0.052508458495140076,0.9270942537114024,0.978472375315784,1
159,Plevum Partners,23,negative,0.012902645394206047,0.8845168352127075,0.10258051753044128,-0.8716141898185015,-0.9712450060230414,3
159,Zelval Energy,24,neutral,0.3662783205509186,0.009286364540457726,0.624435305595398,0.35699195601046085,0.9505471872922667,1
159,Zelval Energy,27,positive,0.9472468495368958,0.01248167734593153,0.04027140885591507,0.9347651721909642,0.9739891490493332,1
