session,predicted_company,ensemble_score,n_headlines,score_margin,split
13762,Prynis Systems,1.0014406559859812,3,1.4547422505407264,private_test
13763,Jovor Networks,0.7305100181132134,3,0.3349489448324383,private_test
13764,Kelvik Power,0.5207924564450853,6,0.4562267959254403,private_test
13765,Yorval Partners,0.45936829028217796,3,0.202474224406608,private_test
13766,Ulvon Renewables,0.5128442968572019,4,0.08050997971529261,private_test
13767,Zrovov Advisors,0.5670563387102412,1,0.7454505423049366,private_test
13768,Halvix Holdings,0.40642193064194754,2,0.37373396001519305,private_test
13769,Grevon Biotech,0.7470286707269764,4,0.22320468885106837,private_test
13770,Kelvik Power,0.5628801858257908,1,0.7130135232806831,private_test
13771,Xovep Stores,0.7716384566347805,4,0.14545509012728952,private_test
13772,Strynal Industries,0.6378917152665147,3,0.15793272276242543,private_test
13773,Frelol Software,0.6964505859752395,7,0.5361675513992157,private_test
13774,Wyrnik Sciences,0.713398444360569,1,0.6192779407773567,private_test
13775,Halven Investments,0.9117955343599828,3,0.23432284424823746,private_test
13776,Plevik Energy,0.6484638046893946,3,0.4580445864997526,private_test
13777,Plevum Partners,0.4713118655749662,6,0.044286116879546256,private_test
13778,Urvel Grid,0.9499827121558506,4,0.8853619184558075,private_test
13779,Jovik Asset,0.8327329393953191,5,0.10367750965536215,private_test
13780,Jorvyl Securities,0.35355323278595485,2,0.7071064655719097,private_test
13781,Prynis Systems,0.9507860786463904,3,1.5718248295247825,private_test
13782,Yorvov Pharmaceuticals,0.6438262952795358,5,0.05821135714397807,private_test
13783,Dralol Computing,0.5466291018716711,1,0.6990753005492815,private_test
13784,Kelvos Resources,0.3833381054938878,5,0.22501188298571742,private_test
13785,Jovor Networks,0.5358710511032042,1,0.25064112083800355,private_test
13786,Grevel Diagnostics,0.6405419597071992,3,0.22864381558239683,private_test
13787,Relvos Biosciences,0.8416048767098205,1,0.4705261293518034,private_test
13788,Nolvav Commerce,0.3859923856262396,1,0.6276472042050727,private_test
13789,Xelvol Biotech,0.8499046520348549,2,0.9014926476890248,private_test
13790,Calvis Sciences,0.5244841462372954,3,0.07793558190007538,private_test
13791,Relvan Software,0.707106439054796,4,1.414212878109592,private_test
13792,Calvis Sciences,0.8987093705540571,2,0.6894685719585263,private_test
13793,Zelval Energy,0.8429668566936054,1,0.7549778423957767,private_test
13794,Zrovum Biopharma,0.8997007810324041,6,0.8684788631807993,private_test
13795,Nerval Biopharma,0.7731744686111419,1,0.8847197998963755,private_test
13796,Brevep Systems,0.9173781198963615,2,0.977376600305407,private_test
13797,Frelex Outlets,0.6482427483679051,2,0.44104700228232635,private_test
13798,Ilval Financial,0.5378908102585355,2,0.047707660883883785,private_test
13799,Zelval Energy,0.8505679651548756,2,0.7596617798011285,private_test
13800,Wrelal Financial,1.1444265463489989,4,1.4448692826505491,private_test
13801,Nolvis Devices,0.41993893227588486,2,0.5303599792237611,private_test
13802,Wrelal Financial,0.8580636782150428,5,0.6705626561399348,private_test
13803,Zelvix Therapeutics,0.513817271818845,1,0.5306851193761933,private_test
13804,Holtum Asset,0.12850148830426417,3,0.13211825967280574,private_test
13805,Plevik Energy,0.9340718047113736,6,0.5444312172023744,private_test
13806,Krevum Pharmaceuticals,0.5710698936922096,1,0.638474183576244,private_test
13807,Volval Devices,0.7005560992658089,5,0.35087009230150257,private_test
13808,Frelol Software,0.7410784912448978,1,0.8393042368450601,private_test
13809,Dralol Computing,1.0653706946065036,3,0.9855905653692586,private_test
13810,Zrovov Advisors,0.7062043260148372,2,0.37050954222225796,private_test
13811,Zrovov Advisors,1.0234469060851126,3,0.6447708367287854,private_test
13812,Strynal Industries,0.6368925116154999,2,0.07768382940616503,private_test
13813,Ixenis Outlets,0.6864082463499424,4,0.41289082062856836,private_test
13814,Krevum Pharmaceuticals,0.7221374223990242,2,0.08880250267596079,private_test
13815,Frelol Software,0.5815227800960817,2,0.7878221327882824,private_test
13816,Jorvyl Securities,0.8164565269106475,6,1.100825952404839,private_test
13817,Relvan Software,0.5223052739364638,2,0.47525341227462287,private_test
13818,Xovep Stores,0.5712426107088169,2,0.39179528124994134,private_test
13819,Plevik Energy,0.4242642247106243,5,0.8485284494212486,private_test
13820,Frelex Outlets,0.18482919491611755,1,0.13158259209357986,private_test
13821,Myrnep Technologies,1.222750967740914,5,1.1773984022091837,private_test
13822,Calvos Genomics,0.803012332359798,2,0.7601634872448289,private_test
13823,Zrovum Biopharma,0.6056262766524946,2,0.6724577935485849,private_test
13824,Calvis Sciences,0.7802031228185005,4,0.48550706099937413,private_test
13825,Krevum Pharmaceuticals,1.1579502806183148,6,1.0370360541458603,private_test
13826,Calvis Sciences,0.9652888302637216,3,1.1554741668941,private_test
13827,Krevum Pharmaceuticals,1.0188024607653647,2,0.8508930128697292,private_test
13828,Frelis Genomics,0.7954078285513047,3,0.3525445592192435,private_test
13829,Dralol Computing,0.9093417087240179,2,0.945048321418313,private_test
13830,Kelvik Power,0.48880607708314994,2,0.017933242641394453,private_test
13831,Frelis Genomics,0.9525429330755502,3,0.9761446255462097,private_test
13832,Orevov Solutions,0.9130149857243262,7,0.7083482321441799,private_test
13833,Halvav Brands,0.8017789787754845,2,0.6614642498794989,private_test
13834,Holtum Asset,0.9564678578457975,4,1.00069103954678,private_test
13835,Jorval Trading,1.1308543584820814,4,1.0503967939191967,private_test
13836,Halvav Brands,0.42505912065680207,4,0.18055856847336804,private_test
13837,Krevan Investments,0.9118886314864337,1,0.5225399536135713,private_test
13838,Jovik Asset,0.46316707154253944,2,0.06715372861104041,private_test
13839,Urvel Grid,0.8863653810873868,1,0.7669097762641078,private_test
13840,Plevyl Advisors,0.6936857229770838,2,0.16073391381173963,private_test
13841,Strynal Industries,0.712040670499265,3,0.4063974076784165,private_test
13842,Prynis Systems,0.2921952852649509,2,0.13813486863268476,private_test
13843,Relvon Fuels,0.8041576391267258,1,0.6929874116837529,private_test
13844,Xovol Goods,0.6137186815600777,1,0.22887678668575684,private_test
13845,Prynis Systems,0.8456137995758533,5,1.1579803881365205,private_test
13846,Ervan Capital,0.6478156053670405,3,0.2586021497800222,private_test
13847,Jovor Networks,0.7422398549675013,3,0.17950287333642034,private_test
13848,Crevol Retail,0.5874310015302445,5,0.12102295494332022,private_test
13849,Myrnon Therapeutics,1.2440882897487051,3,1.4971118542502808,private_test
13850,Xelvol Biotech,0.5629472329008725,2,0.0688897478607563,private_test
13851,Jorvix Diagnostics,0.7150754556816924,4,0.21079281842453723,private_test
13852,Ervan Capital,0.8347670510896157,2,0.7323887022609481,private_test
13853,Yorval Partners,0.6922026403678461,1,0.6412636169474921,private_test
13854,Holtum Asset,0.24018810020791195,2,0.12280346517544333,private_test
13855,Xovol Goods,0.8606541721810085,3,1.0868708060081298,private_test
13856,Grevel Diagnostics,0.28999909244550104,2,0.19719625685420744,private_test
13857,Talvyn Goods,0.7110021296883137,4,0.6307699490264753,private_test
13858,Zrovex Industries,0.21213040738697003,4,0.4242608147739401,private_test
13859,Ulvyn Microchips,0.5780097866042784,3,0.6218089346728828,private_test
13860,Nolvol Resources,0.7612592778752391,4,0.3727842290857517,private_test
13861,Grevon Biotech,0.8047018339904208,3,0.5918853458512331,private_test
13862,Wyrnik Sciences,0.6147595773677357,6,0.32160905531926065,private_test
13863,Arnik Commerce,0.689130011403623,3,0.6498971223245434,private_test
13864,Volval Devices,0.8365799543643592,1,0.37384547601083906,private_test
13865,Zrovov Advisors,0.8855779985934158,3,0.5857394744495834,private_test
13866,Relvan Software,0.7652480153768675,2,0.18421807121179246,private_test
13867,Nerval Biopharma,0.3647045603856329,2,0.30789863621978353,private_test
13868,Joval Brands,0.58016941113041,2,0.7830561119994779,private_test
13869,Holtum Asset,0.6716907185420476,2,0.48732336001957033,private_test
13870,Calvos Genomics,0.4036622844910548,2,0.005628463256452498,private_test
13871,Urvel Grid,1.4039137458758115,3,1.5028731823774866,private_test
13872,Kelvik Power,0.9945955312664393,5,0.5620579721773187,private_test
13873,Plevik Energy,0.5320071505446041,6,0.028298149947040052,private_test
13874,Wyrnik Sciences,0.755670732240189,6,0.35070416250532555,private_test
13875,Halvix Holdings,0.5683044491552106,3,0.8199076827195761,private_test
13876,Ilval Financial,0.8046290082191749,4,0.24156715787287486,private_test
13877,Halvav Brands,0.755124920557571,2,0.8253352951974859,private_test
13878,Zrovex Industries,0.8293990693741493,2,1.030014367310859,private_test
13879,Calvos Genomics,0.7477100131629265,5,0.4767707243266385,private_test
13880,Relvon Fuels,0.8095424297458639,4,0.9573598989452677,private_test
13881,Urvel Grid,0.6653783820948095,7,0.048529396083289766,private_test
13882,Zrovum Biopharma,0.9522107453503947,1,0.9470602033960765,private_test
13883,Halvax Networks,0.7024492610255331,2,0.5782054423995734,private_test
13884,Ervan Capital,0.9103121142258646,2,1.0055135792878078,private_test
13885,Dralol Computing,0.9245376803426187,2,0.8760876438680443,private_test
13886,Creven Securities,0.3535528665281655,1,0.7071057330563306,private_test
13887,Kelvik Power,1.2143128343301404,5,1.2102292077784587,private_test
13888,Relvan Software,0.573610953369982,3,0.00624955948299355,private_test
13889,Myrnon Therapeutics,0.7181078861011019,4,0.031617924759715366,private_test
13890,Relvon Fuels,0.5232390188842558,4,0.28078259942499395,private_test
13891,Xovep Stores,0.502000794139311,2,0.11444768305521236,private_test
13892,Zelvix Therapeutics,0.47142783304870717,7,0.3542809140708105,private_test
13893,Prynis Systems,0.6003218983289811,2,0.33884878756402725,private_test
13894,Frelol Software,0.5700233265537729,2,0.1942925367895445,private_test
13895,Krevan Investments,0.8599598314239224,3,0.5543110623030774,private_test
13896,Calvis Sciences,1.2948533247538523,4,1.367534869633195,private_test
13897,Relvon Fuels,0.7238649415846227,2,0.6859850474072393,private_test
13898,Varvov Retail,0.7908611166641241,2,0.5877871964240263,private_test
13899,Talvep Computing,0.8804166248445826,1,0.8263864995248772,private_test
13900,Creven Securities,0.6542589517832009,1,0.06539883329623442,private_test
13901,Joval Brands,1.0493667566123996,5,0.8458369723721709,private_test
13902,Kelvik Power,0.3352904249162946,3,0.2537908263706077,private_test
13903,Jorvix Diagnostics,0.7082981197317527,1,0.3387826059086851,private_test
13904,Plevyl Advisors,0.7093070728163151,2,0.2815663999118019,private_test
13905,Holtar Stores,0.995691178675922,4,0.8832838551193798,private_test
13906,Calvis Sciences,0.8000180572013216,3,0.22322341533390666,private_test
13907,Ilval Financial,0.6948637242743454,5,0.5434231216393262,private_test
13908,Wyrnor Solutions,1.0393277070891653,4,1.182598346641188,private_test
13909,Wrelal Financial,0.24385786992501868,3,0.4211343199857074,private_test
13910,Jorval Trading,0.07456116576391178,1,0.05863472555286177,private_test
13911,Arnos Marketplace,1.0757806565416925,3,1.1551040670369057,private_test
13912,Orevov Solutions,0.535514348676795,4,0.5427838037834977,private_test
13913,Strynal Industries,0.2687934531632768,1,0.05086781325240236,private_test
13914,Kelvik Power,0.5018802366541214,2,0.23340042859873888,private_test
13915,Plevep Power,0.7071062708453143,5,1.4142125416906286,private_test
13916,Nolvol Resources,0.7097179476192567,3,0.4977974879257301,private_test
13917,Zrovov Advisors,0.6752438497914944,3,0.08753024696107914,private_test
13918,Zelval Energy,0.4599117500650032,2,0.16457390545993306,private_test
13919,Zrovov Advisors,1.1569554699280977,3,0.9253782529907515,private_test
13920,Frelex Outlets,0.9221335259014652,2,1.0706402236090162,private_test
13921,Wrelal Financial,0.49916874779142906,4,0.18037176000623295,private_test
13922,Pleven Trading,0.5650461690847743,2,0.41101598543587997,private_test
13923,Halvax Networks,0.32379702274584554,4,0.2012132144228101,private_test
13924,Ulvyn Microchips,0.5315734878261555,2,0.526145724387672,private_test
13925,Strynal Industries,1.2055342085092895,5,0.9906957078224374,private_test
13926,Grevel Diagnostics,0.718520610448685,4,0.464274580098381,private_test
13927,Holtar Stores,0.8047209768827733,4,0.758098471743921,private_test
13928,Creven Securities,0.31160852252437415,2,0.0857512426590177,private_test
13929,Creven Securities,0.6467917785538555,2,0.2563738181095317,private_test
13930,Kelvik Power,0.8590129806321904,5,0.16983902065847323,private_test
13931,Kelvik Power,1.2398482746528365,3,1.2361144534195414,private_test
13932,Myrnon Therapeutics,0.8639965688350653,1,0.9070195715223873,private_test
13933,Brevon Microchips,1.0710917114736218,3,1.2224381303130214,private_test
13934,Jovor Networks,0.5518136166299481,1,0.19128575762848288,private_test
13935,Nolvis Devices,0.7709193451940924,6,0.7997250724538036,private_test
13936,Calvis Sciences,0.7032634269750033,1,0.48633615769220434,private_test
13937,Wyrnik Sciences,0.9973132787817788,5,1.01290588162891,private_test
13938,Grevon Biotech,0.492982675549429,3,0.04990473708562565,private_test
13939,Grevon Biotech,0.9539408389192515,3,0.477977406496741,private_test
13940,Xovol Goods,0.4067017269361855,3,0.09324936773644904,private_test
13941,Jorvix Diagnostics,1.0382834859845789,4,0.9983591815524496,private_test
13942,Jovik Asset,1.2076643447023436,4,0.8147526737147501,private_test
13943,Ulvyn Microchips,0.9741039504772411,2,0.9599374271226645,private_test
13944,Nolvol Resources,0.9174926020295466,4,0.9643614914637368,private_test
13945,Holtar Stores,1.1742441539815094,3,0.8742631503420168,private_test
13946,Yorval Partners,0.5111024906337438,2,0.2780009340170189,private_test
13947,Wyrnor Solutions,0.8815463850759613,3,0.4054851901890294,private_test
13948,Wyrnor Solutions,0.4387363864705054,5,0.12106578693313597,private_test
13949,Zrovex Industries,0.6055729682859847,3,0.5577872360123012,private_test
13950,Jorval Trading,-0.04099913151812637,4,0.042168140825816686,private_test
13951,Plevyl Advisors,0.43670732905068055,1,0.2010953078465783,private_test
13952,Nerven Grid,0.6839020501371479,2,0.34582371704973236,private_test
13953,Relvos Biosciences,0.27869912484691106,1,0.01117802802806428,private_test
13954,Arnik Commerce,1.1040672571250056,5,0.9504057588331836,private_test
13955,Volval Devices,0.8697078888023477,3,0.220515573810251,private_test
13956,Plevyl Advisors,0.5063097580962053,2,0.42548717293932753,private_test
13957,Crevol Retail,0.903412498758611,3,0.8416522963855861,private_test
13958,Xovep Stores,0.9862628263235966,2,0.9343211268609596,private_test
13959,Halven Investments,0.5300680074463708,2,0.2769707660008797,private_test
13960,Crevex Labs,0.8383509373362366,1,0.8748010849118544,private_test
13961,Jovik Asset,0.9762478654857463,4,0.5494427039904485,private_test
13962,Prynis Systems,0.7661978130446232,1,0.45154110024399674,private_test
13963,Plevyl Advisors,0.6572510843822199,2,0.5065987101640413,private_test
13964,Jovor Networks,0.7920870516363432,2,0.18468923673690407,private_test
13965,Plevik Energy,0.9140427218883722,4,0.4828120892826827,private_test
13966,Myrnep Technologies,0.931977409657643,3,0.5219502665688054,private_test
13967,Halven Investments,0.212131546310189,4,0.424263092620378,private_test
13968,Plevep Power,0.8314898602180867,1,0.8202493257791583,private_test
13969,Relvos Biosciences,0.15336518053345832,1,0.03244273793147173,private_test
13970,Halvax Networks,0.5265773809843523,2,0.35502350315638387,private_test
13971,Jorval Trading,0.5434742875164451,3,0.49608985856208,private_test
13972,Myrnon Therapeutics,1.013618298954182,2,1.0806794092124858,private_test
13973,Ulvon Renewables,0.9301576645579323,7,0.6502295511142999,private_test
13974,Ixenix Technologies,1.0409759113746933,2,1.0713539932696823,private_test
13975,Holtar Stores,0.8242869150075355,2,0.635538750687592,private_test
13976,Brevon Microchips,0.7046296672913881,2,0.24644158110554437,private_test
13977,Zelval Energy,0.5722893689956503,2,0.08131107550028699,private_test
13978,Creven Securities,0.8687097020276309,4,0.7582314023289335,private_test
13979,Orevex Renewables,0.6164810616325642,3,0.4945664339649518,private_test
13980,Nolvav Commerce,0.3535520274335853,1,0.7071040548671705,private_test
13981,Halven Investments,0.7064643837939263,1,0.8865323582318654,private_test
13982,Jorval Trading,0.6753075820729999,3,0.23138307871731373,private_test
13983,Urvel Grid,0.7683752054762798,3,0.19540991671456742,private_test
13984,Holtar Stores,0.3433045601546507,5,0.47038873174572865,private_test
13985,Wyrnor Solutions,0.6938199375820089,4,0.06639211338552253,private_test
13986,Holtar Stores,0.9929536312039746,4,1.0066450531468778,private_test
13987,Grevon Biotech,0.8427802044986421,2,0.6512443524739149,private_test
13988,Plevik Energy,0.8034313535174988,4,0.08452760871399245,private_test
13989,Yorven Labs,0.49997728320751356,2,0.1301746274089592,private_test
13990,Zelvon Biosciences,0.6362129800083804,3,0.1714342651942501,private_test
13991,Orevov Solutions,0.6784950952090171,6,0.16362092299494624,private_test
13992,Yorven Labs,0.5864738292673615,1,0.7060712393566324,private_test
13993,Krevum Pharmaceuticals,0.7227032748745938,2,0.1131311816190278,private_test
13994,Plevum Partners,0.05480016126434119,2,0.5887976969369407,private_test
13995,Yorvov Pharmaceuticals,0.8976580160474831,3,0.48257943097070694,private_test
13996,Zelvel Capital,0.5730984026704726,1,0.5219911983830428,private_test
13997,Jorvis Fuels,0.8474628681256431,4,0.7035655596786421,private_test
13998,Orevar Marketplace,0.7421259680117527,6,0.21230658950988968,private_test
13999,Yorven Labs,0.7992917958580112,3,0.5740764273812766,private_test
14000,Orevov Solutions,0.6883503226264961,4,0.19044209727474698,private_test
14001,Volval Devices,0.7845346748300224,2,0.38252489461467576,private_test
14002,Frelol Software,,1,,private_test
14003,Wyrnik Sciences,0.4926943025847185,3,0.44026314178819437,private_test
14004,Talvix Holdings,0.7572716558639427,3,0.783820605563085,private_test
14005,Xovol Goods,,2,,private_test
14006,Zelvon Biosciences,1.3655276365550693,6,1.5726635208946163,private_test
14007,Strynal Industries,0.6031199386362458,3,0.71984658523801,private_test
14008,Plevep Power,0.8272613315129036,2,0.21226703482229914,private_test
14009,Holtar Stores,0.7251002837708513,1,0.7343256555027134,private_test
14010,Jorval Trading,0.9248537322612616,1,0.8116814530350502,private_test
14011,Zelvon Biosciences,0.675764830966655,4,0.02769228356108633,private_test
14012,Yorvov Pharmaceuticals,0.43139595544015136,1,0.05646083083347597,private_test
14013,Frelis Genomics,0.8681364675467172,3,0.31874903879858973,private_test
14014,Orevex Renewables,0.47045563925367834,1,0.12412284511291044,private_test
14015,Plevep Power,0.4590068586763274,2,0.6606916886513702,private_test
14016,Halvax Networks,0.48535475443089904,1,0.18645535671906166,private_test
14017,Jorvis Fuels,0.49004148528051844,2,0.007734938616547227,private_test
14018,Frelis Genomics,0.8621055573897575,3,0.3945570736997305,private_test
14019,Talvep Computing,0.9871149923647601,2,0.384572595685863,private_test
14020,Holtar Stores,0.6519004651592263,1,0.052626027384554575,private_test
14021,Orevov Solutions,0.8937734493114559,4,1.1142761997279464,private_test
14022,Urvel Grid,0.8043779519020613,1,0.7534013487884875,private_test
14023,Zrovex Industries,0.6510315805969141,3,0.2209605781420526,private_test
14024,Frelis Genomics,1.1760334942495212,4,1.4406903492147936,private_test
14025,Nolvis Devices,0.739666841911625,5,0.3302974526175204,private_test
14026,Arnik Commerce,1.039358729342479,4,0.9178807725173307,private_test
14027,Wyrnor Solutions,0.8144302697295067,2,1.1976431786792219,private_test
14028,Strynal Industries,0.8626768716397919,2,0.7903327435190788,private_test
14029,Orevar Marketplace,0.5204374752827762,4,0.15600065166305738,private_test
14030,Holtar Stores,0.9995773841618494,3,1.2137456935066593,private_test
14031,Prynis Systems,1.4307448462702637,3,1.717642077092135,private_test
14032,Jovik Asset,0.6746674014733838,2,1.0606596688519545,private_test
14033,Ixenis Outlets,0.9131690228640781,3,1.0340733609475201,private_test
14034,Xovol Goods,0.9953965561902143,4,1.1554987933972503,private_test
14035,Nolvol Resources,0.9553258091023256,3,0.8484932420817217,private_test
14036,Plevum Partners,0.27381328701357005,2,0.18482392912683793,private_test
14037,Talvep Computing,0.4722506584187115,6,0.0047723617143358155,private_test
14038,Wyrnor Solutions,0.8039063933766839,1,0.7309966872835303,private_test
14039,Creven Securities,0.20195755635221793,1,0.1486829299750337,private_test
14040,Urvel Grid,1.0089533401206963,2,0.9418149329376817,private_test
14041,Relvon Fuels,0.4416122790165985,1,0.14696499236304872,private_test
14042,Zrovov Advisors,1.3020307857746642,3,1.4173163687362584,private_test
14043,Holtum Asset,0.3302540835300395,3,0.06989124942567027,private_test
14044,Orevov Solutions,0.9249752743965194,3,0.8862529247188236,private_test
14045,Nerval Biopharma,0.9913564783757999,3,0.569282233933254,private_test
14046,Frelol Software,1.141956723020914,3,1.214163107317007,private_test
14047,Zrovov Advisors,0.5247820739809046,2,0.06255115645689169,private_test
14048,Creven Securities,0.4394019559194682,5,0.5737248357485993,private_test
14049,Yorval Partners,0.8959839995436372,4,0.7893586983372817,private_test
14050,Ixenix Technologies,1.1544179923151627,4,0.8065530927172946,private_test
14051,Wyrnik Sciences,0.7260581552824669,1,0.9007111102478279,private_test
14052,Jovik Asset,0.9941501447381222,2,0.9916214205979754,private_test
14053,Xelvol Biotech,0.9334551521675953,3,0.7870781737649699,private_test
14054,Creven Securities,0.9188320282193612,5,0.5458958256753137,private_test
14055,Myrnon Therapeutics,0.6770599404434828,4,1.2610100158846878,private_test
14056,Halvix Holdings,0.8246248033509853,3,0.7646468815093004,private_test
14057,Calvos Genomics,1.1250880932729526,4,1.195034433728272,private_test
14058,Halvav Brands,1.1031879844714882,6,1.1366560145949247,private_test
14059,Urvel Grid,0.6804912240148644,2,0.502778961236378,private_test
14060,Talvyn Goods,1.0167952878121624,2,0.9684476517275693,private_test
14061,Ulvon Renewables,0.6506091414351705,1,0.3166270770401757,private_test
14062,Calvos Genomics,0.3050223147314413,2,0.06940651331773062,private_test
14063,Plevyl Advisors,0.8651384902404426,3,0.9116198650229347,private_test
14064,Kelvos Resources,0.39075928998269277,3,0.019020315297529067,private_test
14065,Nerven Grid,0.8809831569400051,2,0.6325312479363723,private_test
14066,Holtum Asset,0.5674198233486183,2,0.09838986468119293,private_test
14067,Orevov Solutions,0.7441599266544642,3,0.5039230060363511,private_test
14068,Holtar Stores,0.792926954767048,1,0.5903829237103528,private_test
14069,Halvav Brands,0.474436581191304,1,0.3896392291540656,private_test
14070,Strynal Industries,0.5962572555273385,2,0.01527521711260893,private_test
14071,Prynis Systems,0.6791507103645523,3,0.41654141536967937,private_test
14072,Volval Devices,0.6355324866054265,3,0.4352660397677708,private_test
14073,Relvos Biosciences,0.5706504755181342,4,0.0032597080729389605,private_test
14074,Yorven Labs,0.7758169364812413,2,0.6159245080513406,private_test
14075,Grevon Biotech,1.1655632286846545,3,1.2189138704867992,private_test
14076,Jorvix Diagnostics,0.3208897777233545,3,0.11209530522383532,private_test
14077,Wyrnik Sciences,0.35151550109811097,2,0.1321430253641581,private_test
14078,Frelis Genomics,0.48351980986138,2,0.3364444848109746,private_test
14079,Ulvon Renewables,1.0661936980486388,4,1.118682868226922,private_test
14080,Nerval Biopharma,0.9041718017065905,3,0.7257182254017219,private_test
14081,Jorvis Fuels,0.6820583018177819,2,0.7301167770339416,private_test
14082,Myrnep Technologies,0.5814787034924642,2,0.12849606599988028,private_test
14083,Myrnep Technologies,0.9522671183530158,2,0.6667945694932051,private_test
14084,Frelol Software,0.8497963629556705,2,1.1132868152343165,private_test
14085,Ervan Capital,0.8458691874329998,5,0.33189507860497924,private_test
14086,Jorval Trading,0.5901532810507351,2,0.13421375588557183,private_test
14087,Nolvav Commerce,1.2143236939048234,5,1.231258656213021,private_test
14088,Zelvix Therapeutics,0.2121315504131483,3,0.4242631008262969,private_test
14089,Relvan Software,0.627891072300863,1,0.41159508364858355,private_test
14090,Nolvol Resources,0.8748295109565067,2,0.9807948076733639,private_test
14091,Xovep Stores,0.6329605584138233,6,0.5336909890685367,private_test
14092,Joval Brands,0.9285347007099474,3,0.6719097615999349,private_test
14093,Calvos Genomics,0.14633921476234543,2,0.012107420643211658,private_test
14094,Prynis Systems,0.39413342616926916,2,0.020070352274316305,private_test
14095,Volval Devices,0.4242640701974503,3,0.8485281403949008,private_test
14096,Plevep Power,0.9102300391795721,6,0.10432800446247192,private_test
14097,Orevov Solutions,0.6582454438888645,3,0.021521956725894853,private_test
14098,Plevep Power,0.6835684909034541,1,0.6135518651778921,private_test
14099,Myrnep Technologies,0.5379563343199634,2,0.09361377400492366,private_test
14100,Zelvel Capital,0.5006715585784178,2,0.09805162261757921,private_test
14101,Zelvel Capital,0.7183274184044526,2,0.9842234527776933,private_test
14102,Ervan Capital,0.9309957224456522,4,0.8876945235160414,private_test
14103,Brevon Microchips,0.49923851179771717,3,0.4901510014800736,private_test
14104,Talvix Holdings,0.9164784334643105,2,0.8417115190191787,private_test
14105,Xelvol Biotech,0.6844449049162948,2,0.6256253549486676,private_test
14106,Zrovov Advisors,0.5651266659143334,3,0.03148461469376662,private_test
14107,Talvyn Goods,0.7370759235705067,3,0.7283699602167384,private_test
14108,Joval Brands,0.6015205056462131,6,0.05836674883293935,private_test
14109,Frelex Outlets,0.9734725432556811,3,1.2993545500007975,private_test
14110,Orevex Renewables,0.9220277527873546,3,0.8816936181246777,private_test
14111,Creven Securities,0.6053180276659212,1,0.7025373706830842,private_test
14112,Zrovov Advisors,0.8394058311095229,4,0.9395564793580032,private_test
14113,Jorvyl Securities,0.31413653152539334,2,0.33952007685489444,private_test
14114,Nerval Biopharma,0.8153537800091196,3,0.9773629662747992,private_test
14115,Talvyn Goods,0.7523728898125498,5,0.19972787950101922,private_test
14116,Nolvis Devices,0.8966660984537733,7,0.15743279197173687,private_test
14117,Zelvel Capital,0.6655109386470497,3,0.2669933780247241,private_test
14118,Brevon Microchips,0.6875108546775773,3,0.4609216299926413,private_test
14119,Urvel Grid,0.7370817863614171,5,0.2778079517124905,private_test
14120,Crevol Retail,0.65420692672076,1,0.6058269993854194,private_test
14121,Calvos Genomics,0.639359499717378,3,0.1956826315776402,private_test
14122,Myrnon Therapeutics,0.035355042648483756,3,0.07071008529696757,private_test
14123,Ulvyn Microchips,1.0673516270957337,4,0.747391419327996,private_test
14124,Grevon Biotech,0.6578761239015615,3,0.6467114062577342,private_test
14125,Varvov Retail,0.41890383270391796,3,0.16968662329401474,private_test
14126,Nerven Grid,1.1023337637594925,3,1.219232987959761,private_test
14127,Dralol Computing,0.7960166301166244,4,1.043939052611973,private_test
14128,Kelvik Power,0.7711435132889884,5,0.1331924503088705,private_test
14129,Jorval Trading,0.7957978552419753,3,0.8980593159923755,private_test
14130,Ervan Capital,0.7607365807817087,5,0.30466199578431635,private_test
14131,Strynal Industries,0.21847565928018245,4,0.311468655565153,private_test
14132,Zelvel Capital,0.3328300191515142,2,0.4288971316626935,private_test
14133,Jovik Asset,0.923620113190084,4,0.8021798262383648,private_test
14134,Grevel Diagnostics,0.7071063267996835,4,1.414212653599367,private_test
14135,Brevon Microchips,0.544517770957021,3,0.6846725600851704,private_test
14136,Pleven Trading,0.6313993549852501,1,0.2897307949652869,private_test
14137,Ilval Financial,0.7330455684593831,3,0.5212950574722353,private_test
14138,Arnik Commerce,0.9139843492846081,7,1.071184669194996,private_test
14139,Wrelal Financial,0.6719839834779027,1,0.833218497784225,private_test
14140,Zelval Energy,0.37018887208410134,5,0.3427613511792831,private_test
14141,Brevep Systems,0.7396665383357222,3,0.16749764896010189,private_test
14142,Kelvos Resources,1.4667286205240158,5,1.7611965564337848,private_test
14143,Zelvix Therapeutics,0.9623732149517112,3,1.378214099278221,private_test
14144,Strynal Industries,0.2826096261413476,3,0.41147184509579793,private_test
14145,Ixenis Outlets,0.6720139860705356,4,0.268851004683102,private_test
14146,Zelvon Biosciences,0.42426415427970415,5,0.8485283085594082,private_test
14147,Myrnon Therapeutics,0.9933018317398179,4,0.45269885387510367,private_test
14148,Ulvon Renewables,0.4665595837127062,1,0.5953878085163252,private_test
14149,Xovol Goods,0.4654500475116338,3,0.14282760462132327,private_test
14150,Dralol Computing,0.6790467418209142,2,0.19198479758907866,private_test
14151,Xovol Goods,0.4329328233709937,1,0.357857205371663,private_test
14152,Krevum Pharmaceuticals,0.7016967684774083,5,0.3390594628502197,private_test
